,Sub0,Sub1,Sub2,Sub3,Sub4,Sub5,Sub6,Sub7,Sub8,Sub9,Sub10,Sub11,Sub12,Sub13,Sub14,Sub15,Sub16,Sub17,Sub18,Sub19
Tri667,5485.076820801402,1615.7096092578256,2391.098098347186,1634.0847199304428,608.2335612017939,2890.89220328644,6620.519580182038,3556.166744512081,1749.0938164978147,4391.808303208563,2742.3754445499053,3055.1221305601007,2119.373226062166,1177.0794945962914,,2380.7115930164928,3555.3389054673385,1376.0377455626349,233.04440486916,2450.5304762082496
Tri668,5005.018670214685,97.31388532747565,476.2795982028206,4244.63135383915,1115.0921375677678,2667.3040705454755,4238.307600282267,1498.4569223981698,3212.563229515553,3988.7010826021137,1253.6915541527044,3285.0326650432594,1592.1744173362872,1298.862370564053,,4904.342803927737,723.4052920424872,4039.3603851328417,2625.475611471417,2080.1997747652645
Tri669,1366.275406749245,1309.2618018611881,2020.2205331024145,4438.1434738210255,3147.599336541447,3347.704309875033,2887.919195012919,3136.8133680178285,2115.760473052244,4687.808777791018,2868.789658251817,1403.17695632948,2275.358660010308,227.40119858914287,4363.0564217819865,5259.502166925965,4964.242237811978,3365.4947462694536,2578.75965142528,1170.7028567672196
Tri670,1427.8053865557156,3016.506620261968,2701.073499341872,1499.6375230191986,5807.19381311698,6349.020640795759,1003.3106178707544,2139.499385168147,165.43186265113619,3243.945697480576,1561.8905232395218,1908.2131211665915,5649.898180342198,4375.140129136198,3096.689786357425,3308.8661195801146,5958.832087400066,1026.285423451711,812.9021882951372,3516.813785015056
Tri671,7602.167525928666,3661.553163951916,1476.3694163225268,1517.4405728458255,1811.2977341312728,4268.304949330257,2306.9059983981588,4341.758712484544,1839.825680671845,6838.8472566494775,5602.827190696692,3431.370241414213,3079.4997650632586,3032.1323238328496,6562.890065927005,3779.916401916131,3289.8557638490997,838.4072781217378,4166.804929557537,3484.3425568397515
Tri672,3764.0738220298513,3815.581046549882,4461.843280167977,2713.299486203389,1349.3371806468456,1814.1415868786025,1878.7432041764894,1019.8971063361183,1761.5611692213752,3597.9319367927587,6722.401963255088,3733.406124521432,139.99449508840289,3833.259690678432,951.2049763954401,6830.745625963087,1134.9828162094025,4443.195499700494,809.7436360621498,2757.9606787877588
Tri673,7236.023392485254,1505.3789485343618,1197.9585723068808,4455.368119312199,2679.8788180599986,5372.777520765968,2820.075089956071,2342.828810193951,1772.0638463992664,4524.834754796891,5367.573418580583,2516.470779162813,1732.7400138245416,964.6481528508864,2420.7290588950523,3711.807966026233,2576.674647256873,2713.011533925756,4027.0902802927253,3495.252708072923
Tri674,10287.203373838443,3934.7943537815736,2786.162019691619,3036.3326418172333,3082.2031550938973,6905.208582219781,1262.5306198351739,3629.7153989157973,332.9361724722478,4893.264123730573,5640.606340578489,4058.81347044285,1256.0148691479653,1884.995540292988,5848.542022541221,3783.343291073469,2238.06237854558,2420.583607815563,125.1401735986575,5803.141852198243
Tri675,3207.8860266448955,1168.66230583364,4873.492650294529,3505.0054953421973,4.830230256987256,3193.8338012769264,463.5412352016288,,1843.2474238599561,2926.5684109875874,3299.5731376066833,6082.175994742757,7647.465586384003,4546.022585623919,3133.637885925383,3425.5475866701618,906.1236865940497,1894.8798081781151,4753.448424549178,4853.892564101769
Tri676,175.92930653925617,3853.914042456928,2738.291259732756,2402.275478035432,4904.124889696678,4526.292680117915,2243.8365311145158,2576.436358127597,536.2247586365183,4655.906625716753,2672.057282785942,6334.066444252441,1792.8984150354215,2373.11334294682,4068.75596964706,5481.377181892185,3029.5531077140413,3602.2713030388804,2158.32725356835,4448.101333270953
Tri677,2492.452163648851,2139.273768318089,1605.7644605466105,5926.151117197052,2790.249841112844,5617.9236947002855,2908.861450080523,5365.545333334473,766.4231536306224,4988.608589566575,3382.245107843443,3765.857554617728,4123.6695924784835,2463.3041907768884,3060.528881493157,3906.837566467067,3997.951506652776,1667.0413020032972,201.61469219555332,2904.339677109669
Tri678,1481.2124022017654,4006.799791363247,5584.408357127184,2574.9807146599514,3439.705311299405,1513.8688087311123,3278.365229354031,3401.6950326096166,1236.2887602768953,1912.5286822050864,2681.191846325757,1239.818899782283,2922.0002196672413,1112.1847254776264,2237.0876267922667,3939.556014580767,2901.58439762986,3721.690443996341,2884.6234072416296,5596.3240889543995
Tri679,2858.911390093803,1651.6089967019434,2399.612487171887,3387.195724909726,729.1221093320925,3040.257357397133,1101.2357887148737,4600.222127199451,2422.916226979586,2521.012927589942,1218.363807968974,2805.4464373261108,2074.8759951216884,1426.5737711431616,6261.411266218087,8399.99113196079,44.244556935007836,1940.57336897915,1147.5125466240347,7892.6042598523145
Tri680,3865.2086507017493,1324.2596865306252,4774.689475049454,5559.822484773251,4679.111928606832,3681.3290066814748,103.9912747005992,7417.878196250063,58.40216043298263,3040.8938517924357,3278.1764251796953,4645.823390172145,2503.094929327712,3263.746013890227,1688.4794660533034,9651.903032716018,2731.293776287101,1855.311085227054,6653.8811191657505,4021.0967658475047
Tri681,3479.5515454509314,1917.5857422166644,2607.295907283012,1170.4215764305416,2608.089731648732,5364.250250605738,259.4181343362669,2003.7020135726568,2153.9438976581287,6091.713229927753,1558.4946744586675,1784.8661229572629,6210.9091999838765,760.7800949545369,5580.263126946975,3788.207433311781,1797.975870911627,4937.442046775378,4310.914657555612,6938.366088267994
Tri682,6510.974325052127,2799.548473599152,1193.007836555759,1362.5903464305868,4071.600016742812,4102.418336598523,2135.216652679861,246.7565743679665,2496.0246348217793,2023.88265608274,4201.47897594355,6607.180101745626,382.2178394974498,3729.220025869971,3046.5400317648937,146.62883319149822,3074.093555458114,1244.0715621405589,2460.8612164801502,5128.521225979538
Tri683,1390.3879919672006,3468.644270390991,3076.584938298824,1435.0365277660676,1217.190799619945,7249.948174667383,2331.459256094887,2618.2282251235365,2517.833532786417,4033.442507118517,5599.666969090823,5458.054113866734,2526.7486339220955,4816.318933491065,2772.0465948184465,6890.748845163304,290.93897656441123,1258.111454894975,2849.958785932033,6312.095964035127
Tri684,3254.2933653646355,695.0589430574516,1991.268933075033,5483.741982944772,3512.6990599585797,7279.354496261891,899.3735371026528,3310.183999673312,107.62097032853123,5957.667648627007,2039.7636545141079,5610.236256360832,701.1866987358922,2597.644556449674,6736.078531504231,3847.166185207189,3492.318242422479,4848.437439120755,1008.5761552043899,6327.790908816412
Tri685,4824.8033289003615,918.9157067801905,1306.6778926897416,1973.6929793390063,2096.455412731133,2101.8632285710164,2019.324738651444,4035.6208130563546,2478.652432558507,3600.7488186448113,3947.419967594251,2550.801810132729,1123.1337569334942,3939.1720940344812,6208.002287385861,4625.696166855772,2451.8282211645787,1581.9345075595038,303.17255948728814,5557.899060584145
Tri686,6542.724804389513,2905.7161585417302,2031.2891896832239,2672.391660083393,2881.126401117337,1861.8269870918868,2891.197638415151,2992.766316698821,3865.375752250514,2651.7803332954513,1374.9291307636622,8566.051808260347,1905.0316784940728,2528.6030615741397,1640.6032961321691,1243.8896696568918,294.42892359515696,5152.516623439302,1237.102008104115,2012.612142236864
Tri687,7967.7543881307265,4066.477928342497,3576.712055858054,5112.094829235225,1236.8767102467266,2031.52979523132,4744.57403448045,939.6299969128276,1224.3008193937305,3697.903696052805,2165.9976334660137,3904.735280326792,4533.9732374537925,3925.141366954138,7047.907929314172,9098.833033283516,3809.0209633013264,2939.0613225868074,1996.0226271962601,8286.546956119097
Tri688,3102.510025457931,2013.163671540028,2035.5562913693536,1285.0053070037086,1847.8007110391334,2700.8875093618367,2680.9330824991603,2009.4605523420694,2261.699901520021,6543.543359763862,4909.3337617211355,1284.4706982847486,4092.307103646428,3510.3813066637663,5262.639461330217,4071.7389498959333,4094.2666024878636,1050.9742363058515,1192.0232425220845,3798.073214045605
Tri689,2646.3990091102964,1667.4783547208872,4118.54401573324,6206.5333728650585,1009.6870220409432,3864.6036847872274,3609.2824553425407,3141.00565436712,457.0029019664322,3245.853046148016,598.9706154544061,3503.4943533796722,3182.2919706014977,2317.1007072783464,2805.1822069667674,2746.6609571659587,1489.1571094781616,1364.5743445271826,270.48895884252005,6224.186787492571
Tri690,4238.3171103224895,1891.3502408046274,999.3830682008568,1690.4672611919,1862.4283544291247,2301.7974256759085,366.9915141317369,2797.6962560188567,1315.269498630535,3092.586513933847,4437.847275164094,2259.371112686073,2904.085798277361,1562.4826387193536,4743.0573059256985,4132.982779292784,1054.1426508931268,2754.2991227837206,727.2340237779266,4610.014046962009
Tri691,5047.788633640124,56.940384122591716,1822.2810103816284,4985.606494345885,1507.926977122792,1703.3296426391025,2820.9992877866334,3368.503523543847,570.7727444597217,9395.360097327688,5504.661004799409,4042.1839944703,2162.532675012682,456.6416075914666,3107.532356370244,4138.036165985227,2590.9141555430106,4980.931004372605,1720.4260844397422,4130.946785573773
Tri692,3154.6319673587373,7217.22911127443,1753.1081854899235,6984.96641496197,2199.8008304244327,2139.616656716116,3734.8428645498548,2545.882953329834,145.57508651897112,1702.1991691122455,181.6993325890344,3637.846598284981,4367.798862789576,153.76137528078345,3921.022225510395,33.341363054740015,2898.1939141535577,2445.4693056676033,3368.389173165238,2928.3090068791357
Tri693,2882.1482021178717,2495.2991793527513,2927.365853626969,6138.0972215007105,1281.1007617476178,5947.086059207541,1638.5971687145711,3455.115646702421,1930.6764906087128,3361.215339635777,3236.7213404813347,3947.2261223450487,1625.559503334013,4127.731775913934,1286.2200955043213,6482.438156384871,2558.7726068697752,2533.9622623362147,3084.6076767398667,19.966054351348568
Tri694,5021.214893882008,2338.3599249374593,936.3075523838797,2142.986787977063,744.6581455294189,2520.1542236712303,319.9765855510292,3021.136062819608,711.2827528906723,7942.104678977568,2196.039564848291,4628.5488805937675,1497.4698296533097,1547.8355790892347,6304.248491717019,5588.925589062539,2667.901820057053,1412.4689058881393,2987.4724829371307,10165.480238414326
Tri695,1150.8412067890185,290.0194635886333,1804.34508891628,5331.7183636551945,3933.255492513505,264.4044410762332,1886.0407566206632,3430.695937275789,2855.751400297837,3602.7431869382795,3006.883634340235,3637.0527564229687,2354.572075000581,2288.089012243658,7177.9173758718625,5859.28974572241,2690.589596644241,3569.1727687525813,3353.5351597869562,5342.494530276443
Tri696,5920.958643574476,5226.079243985016,4603.560174209437,3291.408664325832,2847.8992278352366,7609.640243317011,2981.445044265473,1105.8314249370617,1946.425503175197,3499.123577606262,5759.938646526534,3233.2230483909084,2684.790369546905,2221.175145497185,3188.8058026799126,3270.731000772345,897.1793420163393,1746.1673043591566,2093.27921110929,4257.858190137638
Tri697,2588.480439898435,4592.281713697681,2516.938884246045,3923.881025317649,3899.10924486644,2410.6325618694946,2244.1209369898684,3392.755015265353,301.1261260604489,3396.7771386096806,2506.385995934701,2169.548566926471,2177.8496649239764,1157.9061536864212,2319.0458669876207,6336.031617947625,4367.875058422665,976.7378965778148,2338.618315432415,5755.558615302738
Tri698,4787.191759154169,1619.0160282903414,2181.7547047142066,5351.872827377052,2583.2860724077395,1866.7996130868162,1466.851969341246,3308.612373512997,2622.7272832685353,3306.207982674578,1072.0581028552574,4100.29017449133,3776.342731029839,2397.3578944079313,7168.059421448753,4952.386489988459,1799.4269039019653,2030.3147193515226,298.80399459695093,3230.658525209109
Tri699,3051.9616417553307,3024.285701453273,485.6512610750764,4426.97281073164,3104.2324673876024,6032.877148965985,1295.202878544897,77.15853663355466,780.7449009451242,2836.5588899303198,4321.4748330690145,6309.715699109504,2231.606376974947,763.3270348341603,1713.9895780352415,6422.80888757951,371.05131303713364,1774.6329825871862,47.987076906958464,2448.724665921596
Tri700,6659.213163620058,2228.3201029500005,45.987231721644,6849.071182715528,1891.70790422006,3504.958671800059,4237.082541796908,5392.691776441023,1354.3670571592806,6658.780503350356,4012.7794162706514,4728.492472362968,3006.941750197416,2178.3392159425916,5577.886261091742,1959.8620183003006,910.5454156757436,1789.8729460562406,2260.049981504458,5325.663033883794
Tri701,3763.499047767015,2692.9893886283244,3083.252857014781,3788.966269899886,3079.668684766817,6064.916598778568,1103.7157492936908,5931.161245405498,764.0408112264505,7153.519269366294,5337.382376004218,2136.122980312444,1915.2606187054955,2853.4076006336495,4210.939308855611,4478.947729186747,326.95380711253074,1578.050656283465,1186.0917503883472,7018.8578192752575
Tri702,5785.099254617391,2806.668687883853,1427.8631169157218,915.8076877161003,617.7628073623301,1192.0648321293993,1375.5574287396685,1806.0502556566864,2481.925372638683,1840.8114908073221,7742.966962626227,3280.391441318928,2254.028528576413,1652.2036731982419,5381.854956906925,7306.722906355648,1711.7752914932364,4399.52327009663,2643.211602308789,2817.86053239641
Tri703,7979.681063105785,1480.1360064203186,2269.804851268105,4984.076509743411,1737.2505163302396,3501.056442387278,2692.69467121686,4386.9741863458175,1831.896052278844,4247.9990313804665,5680.85802266935,8182.643893584087,2988.8938764656373,1926.0855204234254,4292.328886321289,3227.8775259649574,801.9263697690147,2439.9315491669386,1942.955220162852,3954.4714297258665
Tri704,8320.537645631915,1892.4533322777759,1864.3880919841959,2561.933885106397,1412.4851753206126,6532.590955545963,2660.600626570896,3117.106605278843,1301.8963548631282,2121.4862706118565,3446.3158409763487,2941.735795799796,2809.4202598671936,4900.149611545794,8883.009644837613,3737.310035468207,2764.606753261379,3249.345898371009,4000.171044919149,2972.8567356422723
Tri705,3507.02256429251,2695.829134505896,2130.757526302745,1907.1056129396359,1056.6855305936867,2825.4167871872587,1781.5214337078344,2883.3318709540727,2138.7947131804767,5875.8232980059665,449.95345682115317,3419.691437919045,2734.2443492958873,3286.2461466914447,3735.528002752716,6572.781584060772,2283.8446061403392,4894.749235201442,4411.182396504493,9014.41083499405
Tri706,432.46593680484636,2219.836258723262,1251.6624055865716,2060.470854556966,2515.6424982139315,6724.457343813542,1831.1959439319428,6590.608450402726,1996.5745818824082,3305.705074674759,3659.018100481959,2729.4859829110997,1131.4839351001656,3348.6136355854383,6237.208418345931,2351.5828478524318,2087.3717332315177,1146.649742344158,2490.7576187892,3178.697807954548
Tri707,4932.50874046433,673.5329113165682,3145.7440633279352,3087.8628002868486,2900.317858462881,5413.860903311739,3668.319298664177,2523.181947522586,3351.523546015079,1900.6241073458725,1638.6989246881667,2620.4184174697048,2515.995657434438,2825.0262830366346,3712.3084275588976,1419.3450494573672,2762.896581039315,3500.1426092631013,2124.188306679216,8598.892119707509
